transaction_id,store_id,checkout_id,nb_items,transaction_duration_sec,nb_cancellations,is_synthetic_fraud,sec_per_item,cancel_ratio,checkout_tx_count,store_tx_count,anomaly_flag,anomaly_score_raw,risk_score
TX_004685,STORE_06,CHK_038,13,44,0,0,3.3846153846153846,0.0,92,489,0,0.17955791056851877,12.98
TX_003316,STORE_01,CHK_010,3,109,0,0,36.333333333333336,0.0,90,509,0,0.17954454466513492,12.98
TX_002464,STORE_06,CHK_036,12,145,0,0,12.083333333333334,0.0,109,489,0,0.17960528072468612,12.97
TX_001963,STORE_03,CHK_029,8,109,0,0,13.625,0.0,90,535,0,0.17961549282366418,12.96
TX_003402,STORE_09,CHK_004,13,63,0,0,4.846153846153846,0.0,95,524,0,0.17961479564672017,12.96
TX_004212,STORE_08,CHK_001,11,76,1,0,6.909090909090909,0.09090909090909091,116,509,0,0.1796398850650811,12.96
TX_003133,STORE_08,CHK_005,6,90,1,0,15.0,0.16666666666666666,84,509,0,0.17966318851298663,12.95
TX_000567,STORE_08,CHK_013,2,61,0,0,30.5,0.0,110,509,0,0.17966586339539115,12.95
TX_000190,STORE_09,CHK_043,4,124,0,0,31.0,0.0,98,524,0,0.17970954864477762,12.94
TX_002140,STORE_03,CHK_050,4,91,0,0,22.75,0.0,102,535,0,0.17970285193613988,12.94
TX_000132,STORE_05,CHK_020,10,89,0,0,8.9,0.0,94,469,0,0.179715923866677,12.94
TX_003329,STORE_09,CHK_015,4,124,0,0,31.0,0.0,104,524,0,0.1797498811042491,12.93
TX_000473,STORE_10,CHK_047,9,23,0,0,2.5555555555555554,0.0,95,505,0,0.1797652442823593,12.93
TX_000550,STORE_04,CHK_040,8,124,0,0,15.5,0.0,114,478,0,0.17974287557817026,12.93
TX_002405,STORE_03,CHK_003,6,57,0,0,9.5,0.0,97,535,0,0.17977170365298512,12.93
TX_003102,STORE_02,CHK_038,10,40,1,0,4.0,0.1,92,490,0,0.17978422103030028,12.92
TX_000107,STORE_02,CHK_030,7,99,1,0,14.142857142857142,0.14285714285714285,84,490,0,0.17981308552455488,12.92
TX_000503,STORE_07,CHK_003,5,33,1,0,6.6,0.2,97,492,0,0.179812062995864,12.92
TX_001186,STORE_04,CHK_040,8,95,1,0,11.875,0.125,114,478,0,0.17978466793081732,12.92
TX_003116,STORE_10,CHK_028,7,158,1,0,22.571428571428573,0.14285714285714285,102,505,0,0.17977714833345,12.92
TX_001154,STORE_09,CHK_026,11,70,1,0,6.363636363636363,0.09090909090909091,103,524,0,0.17984732092180783,12.91
TX_003709,STORE_10,CHK_042,16,118,0,0,7.375,0.0,95,505,0,0.17985550120914012,12.91
TX_002703,STORE_06,CHK_002,16,63,0,0,3.9375,0.0,105,489,0,0.17982073634196694,12.91
TX_004706,STORE_03,CHK_028,8,82,1,0,10.25,0.125,102,535,0,0.17993268144345892,12.89
TX_003649,STORE_09,CHK_021,11,143,0,0,13.0,0.0,101,524,0,0.17993731811967184,12.89
TX_003379,STORE_10,CHK_042,3,122,0,0,40.666666666666664,0.0,95,505,0,0.17992612624757842,12.89
TX_003015,STORE_06,CHK_001,8,39,0,0,4.875,0.0,116,489,0,0.17992107942955216,12.89
TX_004420,STORE_04,CHK_031,6,48,0,0,8.0,0.0,113,478,0,0.179976094897626,12.88
TX_001781,STORE_08,CHK_048,14,61,0,0,4.357142857142857,0.0,113,509,0,0.17996664793777056,12.88
TX_001633,STORE_01,CHK_019,13,48,0,0,3.6923076923076925,0.0,90,509,0,0.18000273848025522,12.87
TX_004082,STORE_03,CHK_018,9,84,1,0,9.333333333333334,0.1111111111111111,97,535,0,0.18001795615985733,12.87
TX_000122,STORE_02,CHK_019,3,110,0,0,36.666666666666664,0.0,90,490,0,0.18000362401541603,12.87
TX_000436,STORE_07,CHK_027,4,49,0,0,12.25,0.0,86,492,0,0.17999886082781952,12.87
TX_004773,STORE_09,CHK_013,5,58,0,0,11.6,0.0,110,524,0,0.18004706423456185,12.86
TX_004363,STORE_01,CHK_016,5,144,1,0,28.8,0.2,104,509,0,0.18009599731211706,12.85
TX_002564,STORE_07,CHK_001,7,127,1,0,18.142857142857142,0.14285714285714285,116,492,0,0.18009025516219718,12.85
TX_001594,STORE_08,CHK_049,8,37,1,0,4.625,0.125,91,509,0,0.1800851573623573,12.85
TX_004539,STORE_02,CHK_001,9,55,1,0,6.111111111111111,0.1111111111111111,116,490,0,0.18010201497546552,12.85
TX_003339,STORE_04,CHK_036,9,43,0,0,4.777777777777778,0.0,109,478,0,0.18012324755802456,12.84
TX_004746,STORE_09,CHK_050,12,50,0,0,4.166666666666667,0.0,102,524,0,0.1801199420539264,12.84
TX_000295,STORE_07,CHK_020,4,110,1,0,27.5,0.25,94,492,0,0.18022335873485024,12.82
TX_002075,STORE_02,CHK_030,11,63,0,0,5.7272727272727275,0.0,84,490,0,0.18033964383071954,12.79
TX_002699,STORE_05,CHK_043,9,59,0,0,6.555555555555555,0.0,98,469,0,0.1803183243727829,12.79
TX_001577,STORE_09,CHK_020,13,96,1,0,7.384615384615385,0.07692307692307693,94,524,0,0.18034208848318656,12.79
TX_003987,STORE_07,CHK_022,2,100,0,0,50.0,0.0,106,492,0,0.18035653577652938,12.78
TX_001417,STORE_10,CHK_009,8,18,0,0,2.25,0.0,98,505,0,0.18050894389672528,12.75
TX_002463,STORE_03,CHK_020,5,110,0,0,22.0,0.0,94,535,0,0.18049944281845648,12.75
TX_001263,STORE_01,CHK_034,4,93,1,0,23.25,0.25,89,509,0,0.18047612198402635,12.75
TX_001282,STORE_09,CHK_049,4,64,0,0,16.0,0.0,91,524,0,0.18050392816960986,12.75
TX_003072,STORE_01,CHK_042,12,146,1,0,12.166666666666666,0.08333333333333333,95,509,0,0.18053166614332622,12.74
TX_001257,STORE_03,CHK_045,6,106,0,0,17.666666666666668,0.0,91,535,0,0.18052050445256962,12.74
TX_000512,STORE_09,CHK_023,9,41,0,0,4.555555555555555,0.0,98,524,0,0.18052736292535437,12.74
TX_001428,STORE_05,CHK_028,10,67,0,0,6.7,0.0,102,469,0,0.1805699566575938,12.73
TX_003840,STORE_06,CHK_006,11,150,1,0,13.636363636363637,0.09090909090909091,102,489,0,0.18058193600584255,12.73
TX_002645,STORE_09,CHK_043,10,139,1,0,13.9,0.1,98,524,0,0.18056946627911835,12.73
TX_002300,STORE_10,CHK_045,11,139,1,0,12.636363636363637,0.09090909090909091,91,505,0,0.18058649943599775,12.73
TX_002395,STORE_06,CHK_009,10,160,0,0,16.0,0.0,98,489,0,0.18061723290163084,12.72
TX_000934,STORE_06,CHK_032,11,147,0,0,13.363636363636363,0.0,111,489,0,0.18062555288847743,12.72
TX_002092,STORE_02,CHK_036,4,73,1,0,18.25,0.25,109,490,0,0.1805981400012857,12.72
TX_004035,STORE_08,CHK_026,2,94,0,0,47.0,0.0,103,509,0,0.18064812923880924,12.71
TX_004921,STORE_04,CHK_048,8,109,1,0,13.625,0.125,113,478,0,0.18064022282792247,12.71
TX_001519,STORE_08,CHK_026,2,94,0,0,47.0,0.0,103,509,0,0.18064812923880924,12.71
TX_003125,STORE_06,CHK_001,6,129,0,0,21.5,0.0,116,489,0,0.18071973687104648,12.7
TX_001692,STORE_03,CHK_049,10,91,0,0,9.1,0.0,91,535,0,0.18072083779997927,12.7
TX_001768,STORE_10,CHK_017,4,30,0,0,7.5,0.0,107,505,0,0.18068695568571497,12.7
TX_003615,STORE_07,CHK_017,15,113,1,0,7.533333333333333,0.06666666666666667,107,492,0,0.18075989266301218,12.69
TX_001744,STORE_06,CHK_038,4,73,1,0,18.25,0.25,92,489,0,0.18073649935108382,12.69
TX_000480,STORE_04,CHK_020,8,129,1,0,16.125,0.125,94,478,0,0.18074377359495147,12.69
TX_003256,STORE_03,CHK_023,12,90,0,0,7.5,0.0,98,535,0,0.18073295630290326,12.69
TX_004947,STORE_06,CHK_013,11,51,1,0,4.636363636363637,0.09090909090909091,110,489,0,0.1807398957801502,12.69
TX_003690,STORE_09,CHK_024,4,106,0,0,26.5,0.0,92,524,0,0.18079224694914292,12.68
TX_000611,STORE_01,CHK_043,11,38,1,0,3.4545454545454546,0.09090909090909091,98,509,0,0.18079364446691792,12.68
TX_004535,STORE_03,CHK_018,9,88,1,0,9.777777777777779,0.1111111111111111,97,535,0,0.1808165254407097,12.67
TX_001278,STORE_09,CHK_048,5,74,0,0,14.8,0.0,113,524,0,0.18082066165709942,12.67
TX_002250,STORE_06,CHK_035,13,90,1,0,6.923076923076923,0.07692307692307693,114,489,0,0.18087024675358265,12.66
TX_003268,STORE_06,CHK_014,13,50,1,0,3.8461538461538463,0.07692307692307693,103,489,0,0.18088101557389363,12.66
TX_004368,STORE_04,CHK_036,6,88,1,0,14.666666666666666,0.16666666666666666,109,478,0,0.18092277773760196,12.65
TX_001239,STORE_01,CHK_046,5,155,0,0,31.0,0.0,104,509,0,0.18092276784547262,12.65
TX_000668,STORE_03,CHK_013,8,104,0,0,13.0,0.0,110,535,0,0.18096203370416242,12.64
TX_002624,STORE_09,CHK_017,12,103,1,0,8.583333333333334,0.08333333333333333,107,524,0,0.1809531081361901,12.64
TX_002178,STORE_08,CHK_040,6,56,1,0,9.333333333333334,0.16666666666666666,114,509,0,0.18095383971941564,12.64
TX_000404,STORE_10,CHK_035,11,135,0,0,12.272727272727273,0.0,114,505,0,0.18097901069222833,12.63
TX_001288,STORE_04,CHK_032,8,75,1,0,9.375,0.125,111,478,0,0.18099363486518133,12.63
TX_000814,STORE_05,CHK_043,9,63,0,0,7.0,0.0,98,469,0,0.1809835896263675,12.63
TX_003130,STORE_03,CHK_007,5,69,0,0,13.8,0.0,95,535,0,0.18104959362095557,12.62
TX_002710,STORE_03,CHK_004,5,69,0,0,13.8,0.0,95,535,0,0.18104959362095557,12.62
TX_000694,STORE_09,CHK_034,7,100,1,0,14.285714285714286,0.14285714285714285,89,524,0,0.18107235573048808,12.61
TX_002715,STORE_06,CHK_001,7,118,1,0,16.857142857142858,0.14285714285714285,116,489,0,0.18105801657848947,12.61
TX_002129,STORE_04,CHK_032,6,127,0,0,21.166666666666668,0.0,111,478,0,0.18111169536608956,12.6
TX_003764,STORE_09,CHK_038,6,69,1,0,11.5,0.16666666666666666,92,524,0,0.1811636892221064,12.59
TX_002704,STORE_08,CHK_040,9,133,1,0,14.777777777777779,0.1111111111111111,114,509,0,0.18113344441736462,12.59
TX_003726,STORE_07,CHK_001,12,91,1,0,7.583333333333333,0.08333333333333333,116,492,0,0.18115001595808877,12.59
TX_002153,STORE_09,CHK_003,6,43,0,0,7.166666666666667,0.0,97,524,0,0.18121501370379056,12.58
TX_001812,STORE_02,CHK_008,13,90,0,0,6.923076923076923,0.0,85,490,0,0.1812030193426512,12.58
TX_000799,STORE_08,CHK_027,6,111,1,0,18.5,0.16666666666666666,86,509,0,0.1812356461973022,12.57
TX_004460,STORE_01,CHK_040,5,115,1,0,23.0,0.2,114,509,0,0.18123767885053393,12.57
TX_004974,STORE_08,CHK_037,8,163,0,0,20.375,0.0,99,509,0,0.18126657885244618,12.56
TX_001360,STORE_08,CHK_045,8,39,1,0,4.875,0.125,91,509,0,0.18129036878486127,12.56
TX_002298,STORE_09,CHK_040,11,83,0,0,7.545454545454546,0.0,114,524,0,0.18136891632297153,12.54
TX_002941,STORE_06,CHK_026,7,18,0,0,2.5714285714285716,0.0,103,489,0,0.1813803361764431,12.53
TX_000674,STORE_07,CHK_004,7,22,0,0,3.142857142857143,0.0,95,492,0,0.1814077960517071,12.53
TX_001393,STORE_10,CHK_010,5,35,0,0,7.0,0.0,90,505,0,0.18144387799594086,12.52
TX_004882,STORE_04,CHK_034,7,124,0,0,17.714285714285715,0.0,89,478,0,0.18149330207608122,12.51
TX_000873,STORE_02,CHK_036,2,90,0,0,45.0,0.0,109,490,0,0.18147630565452244,12.51
TX_002244,STORE_02,CHK_049,6,154,0,0,25.666666666666668,0.0,91,490,0,0.18150588919952548,12.5
TX_001911,STORE_04,CHK_031,9,86,1,0,9.555555555555555,0.1111111111111111,113,478,0,0.18150460635605503,12.5
TX_000992,STORE_04,CHK_034,8,125,0,0,15.625,0.0,89,478,0,0.18157032779536297,12.49
TX_003419,STORE_10,CHK_045,13,138,0,0,10.615384615384615,0.0,91,505,0,0.1816032465019521,12.48
TX_000148,STORE_02,CHK_012,12,91,1,0,7.583333333333333,0.08333333333333333,87,490,0,0.18165710036783328,12.47
TX_004263,STORE_09,CHK_006,3,90,0,0,30.0,0.0,102,524,0,0.18170477888665287,12.46
TX_001520,STORE_03,CHK_009,9,106,1,0,11.777777777777779,0.1111111111111111,98,535,0,0.18169631388746965,12.46
TX_000102,STORE_09,CHK_032,7,81,1,0,11.571428571428571,0.14285714285714285,111,524,0,0.18170513964007584,12.46
TX_003915,STORE_03,CHK_037,5,112,0,0,22.4,0.0,99,535,0,0.18173496886078944,12.45
TX_001029,STORE_09,CHK_013,9,130,0,0,14.444444444444445,0.0,110,524,0,0.18176064465606745,12.44
TX_003146,STORE_04,CHK_048,9,88,1,0,9.777777777777779,0.1111111111111111,113,478,0,0.18175574343429057,12.44
TX_004503,STORE_03,CHK_006,10,122,0,0,12.2,0.0,102,535,0,0.18175924664423387,12.44
TX_000672,STORE_09,CHK_026,5,109,1,0,21.8,0.2,103,524,0,0.18180520011681084,12.43
TX_001464,STORE_09,CHK_013,4,83,0,0,20.75,0.0,110,524,0,0.18181055464925905,12.43
TX_004258,STORE_04,CHK_024,9,128,0,0,14.222222222222221,0.0,92,478,0,0.1818534819351731,12.42
TX_001384,STORE_01,CHK_028,9,104,2,0,11.555555555555555,0.2222222222222222,102,509,0,0.1818648092164325,12.42
TX_004137,STORE_07,CHK_002,2,92,0,0,46.0,0.0,105,492,0,0.1818665945411964,12.42
TX_003159,STORE_09,CHK_026,12,56,0,0,4.666666666666667,0.0,103,524,0,0.1818923513390367,12.41
TX_000615,STORE_09,CHK_019,8,80,1,0,10.0,0.125,90,524,0,0.18189432797344707,12.41
TX_004281,STORE_01,CHK_050,5,153,0,0,30.6,0.0,102,509,0,0.18187795573944804,12.41
TX_004476,STORE_09,CHK_039,13,96,1,0,7.384615384615385,0.07692307692307693,103,524,0,0.18193882998049965,12.4
TX_000980,STORE_06,CHK_016,9,159,0,0,17.666666666666668,0.0,104,489,0,0.18194829545085361,12.4
TX_001158,STORE_08,CHK_037,2,81,0,0,40.5,0.0,99,509,0,0.1819882970216094,12.39
TX_004250,STORE_07,CHK_015,7,16,0,0,2.2857142857142856,0.0,104,492,0,0.18198315802154857,12.39
TX_003746,STORE_04,CHK_010,4,83,0,0,20.75,0.0,90,478,0,0.18200038364627225,12.38
TX_001968,STORE_01,CHK_015,15,78,1,0,5.2,0.06666666666666667,104,509,0,0.18202063223182424,12.38
TX_002939,STORE_04,CHK_042,13,65,0,0,5.0,0.0,95,478,0,0.18201409105653094,12.38
TX_002151,STORE_03,CHK_036,10,97,0,0,9.7,0.0,109,535,0,0.18205710280538884,12.37
TX_004354,STORE_03,CHK_041,11,101,0,0,9.181818181818182,0.0,105,535,0,0.18205431096917674,12.37
TX_003981,STORE_09,CHK_037,12,120,1,0,10.0,0.08333333333333333,99,524,0,0.18211269608736058,12.36
TX_003170,STORE_09,CHK_012,10,93,0,0,9.3,0.0,87,524,0,0.18208038692497497,12.36
TX_004642,STORE_10,CHK_047,2,67,0,0,33.5,0.0,95,505,0,0.18210721325284124,12.36
TX_003151,STORE_03,CHK_026,5,69,0,0,13.8,0.0,103,535,0,0.18216041979141,12.35
TX_002582,STORE_02,CHK_014,5,141,1,0,28.2,0.2,103,490,0,0.18214407048131137,12.35
TX_000116,STORE_03,CHK_043,8,99,1,0,12.375,0.125,98,535,0,0.1822045485757426,12.33
TX_001654,STORE_03,CHK_043,6,57,0,0,9.5,0.0,98,535,0,0.18225229569015478,12.32
TX_001967,STORE_02,CHK_028,13,32,0,0,2.4615384615384617,0.0,102,490,0,0.18225725745150567,12.32
TX_001494,STORE_06,CHK_017,2,75,0,0,37.5,0.0,107,489,0,0.18229826325495102,12.31
TX_001839,STORE_05,CHK_007,10,94,0,0,9.4,0.0,95,469,0,0.1822863445013937,12.31
TX_004317,STORE_08,CHK_036,11,51,1,0,4.636363636363637,0.09090909090909091,109,509,0,0.1823651681200384,12.3
TX_001844,STORE_06,CHK_031,5,58,1,0,11.6,0.2,113,489,0,0.18236734683847383,12.3
TX_004493,STORE_07,CHK_008,8,69,1,0,8.625,0.125,85,492,0,0.18239350318027164,12.29
TX_004270,STORE_04,CHK_029,4,82,0,0,20.5,0.0,90,478,0,0.18236871056095105,12.29
TX_000780,STORE_09,CHK_037,5,66,1,0,13.2,0.2,99,524,0,0.18239175777406125,12.29
TX_001362,STORE_05,CHK_006,8,63,0,0,7.875,0.0,102,469,0,0.1824690214376241,12.27
TX_002403,STORE_05,CHK_004,10,93,0,0,9.3,0.0,95,469,0,0.18245863294547193,12.27
TX_000935,STORE_03,CHK_007,5,112,0,0,22.4,0.0,95,535,0,0.18248400438618279,12.27
TX_000758,STORE_10,CHK_014,2,82,0,0,41.0,0.0,103,505,0,0.18249986518928435,12.26
TX_000689,STORE_09,CHK_002,10,128,1,0,12.8,0.1,105,524,0,0.18249605901265165,12.26
TX_004450,STORE_09,CHK_002,5,94,1,0,18.8,0.2,105,524,0,0.1825190057008294,12.26
TX_004179,STORE_09,CHK_023,5,70,1,0,14.0,0.2,98,524,0,0.18254620723882414,12.25
TX_002592,STORE_02,CHK_031,6,133,1,0,22.166666666666668,0.16666666666666666,113,490,0,0.18256678801700038,12.25
TX_003035,STORE_09,CHK_009,11,128,1,0,11.636363636363637,0.09090909090909091,98,524,0,0.18257205193622067,12.25
TX_001568,STORE_06,CHK_048,8,147,0,0,18.375,0.0,113,489,0,0.18254294277131067,12.25
TX_002160,STORE_01,CHK_001,11,106,1,0,9.636363636363637,0.09090909090909091,116,509,0,0.18255410063918281,12.25
TX_000044,STORE_02,CHK_030,4,79,0,0,19.75,0.0,84,490,0,0.18258133099213691,12.24
TX_004139,STORE_04,CHK_002,12,100,1,0,8.333333333333334,0.08333333333333333,105,478,0,0.18262207334040692,12.23
TX_004967,STORE_10,CHK_021,4,108,1,0,27.0,0.25,101,505,0,0.18264728200185354,12.23
TX_002112,STORE_04,CHK_013,4,105,0,0,26.25,0.0,110,478,0,0.18264504054287128,12.23
TX_000109,STORE_01,CHK_006,15,48,0,0,3.2,0.0,102,509,0,0.18267669841781647,12.22
TX_002850,STORE_09,CHK_024,4,65,0,0,16.25,0.0,92,524,0,0.18266678280237697,12.22
TX_004932,STORE_04,CHK_018,6,116,1,0,19.333333333333332,0.16666666666666666,97,478,0,0.182662593431762,12.22
TX_001188,STORE_02,CHK_016,6,150,1,0,25.0,0.16666666666666666,104,490,0,0.18268588428565968,12.22
TX_000486,STORE_03,CHK_038,6,94,0,0,15.666666666666666,0.0,92,535,0,0.18267066057346415,12.22
TX_004631,STORE_03,CHK_028,11,108,0,0,9.818181818181818,0.0,102,535,0,0.18271566230299235,12.21
TX_004975,STORE_04,CHK_031,10,54,0,0,5.4,0.0,113,478,0,0.18273365933834207,12.21
TX_004696,STORE_02,CHK_026,9,102,2,0,11.333333333333334,0.2222222222222222,103,490,0,0.18270693481957512,12.21
TX_004920,STORE_10,CHK_011,15,75,0,0,5.0,0.0,111,505,0,0.1827587528479725,12.2
TX_001979,STORE_02,CHK_040,13,126,0,0,9.692307692307692,0.0,114,490,0,0.1827501271608188,12.2
TX_001411,STORE_04,CHK_031,12,86,0,0,7.166666666666667,0.0,113,478,0,0.18274550200651224,12.2
TX_003451,STORE_03,CHK_050,7,59,0,0,8.428571428571429,0.0,102,535,0,0.18279814015204365,12.19
TX_000111,STORE_01,CHK_007,2,75,0,0,37.5,0.0,95,509,0,0.18281077344884267,12.19
TX_003033,STORE_01,CHK_030,7,99,1,0,14.142857142857142,0.14285714285714285,84,509,0,0.182783061268392,12.19
TX_001458,STORE_09,CHK_049,5,116,0,0,23.2,0.0,91,524,0,0.1828615609732897,12.18
TX_004810,STORE_07,CHK_042,8,154,1,0,19.25,0.125,95,492,0,0.18285665159592412,12.18
TX_003084,STORE_06,CHK_009,3,120,0,0,40.0,0.0,98,489,0,0.18285761832673625,12.18
TX_001590,STORE_01,CHK_041,2,41,0,0,20.5,0.0,105,509,0,0.18286657507825277,12.17
TX_003096,STORE_07,CHK_028,9,93,2,0,10.333333333333334,0.2222222222222222,102,492,0,0.18287901785043958,12.17
TX_003628,STORE_10,CHK_001,13,103,0,0,7.923076923076923,0.0,116,505,0,0.18291639978361002,12.16
TX_000670,STORE_05,CHK_014,9,108,0,0,12.0,0.0,103,469,0,0.18290622245221544,12.16
TX_001891,STORE_03,CHK_037,7,125,0,0,17.857142857142858,0.0,99,535,0,0.18297396444147407,12.15
TX_000004,STORE_01,CHK_028,4,120,1,0,30.0,0.25,102,509,0,0.18297567684044747,12.15
TX_002931,STORE_08,CHK_046,12,32,0,0,2.6666666666666665,0.0,104,509,0,0.18300054431238666,12.14
TX_001936,STORE_02,CHK_035,11,138,0,0,12.545454545454545,0.0,114,490,0,0.1830396435469504,12.13
TX_001580,STORE_03,CHK_007,10,74,0,0,7.4,0.0,95,535,0,0.18305735353518798,12.13
TX_004210,STORE_10,CHK_002,15,127,0,0,8.466666666666667,0.0,105,505,0,0.18306911505838047,12.12
TX_002307,STORE_07,CHK_030,5,111,0,0,22.2,0.0,84,492,0,0.18310098421455567,12.12
TX_002906,STORE_09,CHK_049,13,85,0,0,6.538461538461538,0.0,91,524,0,0.18311122913094485,12.11
TX_001695,STORE_02,CHK_045,4,30,0,0,7.5,0.0,91,490,0,0.1831199036000617,12.11
TX_002248,STORE_09,CHK_020,12,103,1,0,8.583333333333334,0.08333333333333333,94,524,0,0.18312154474495013,12.11
TX_004600,STORE_04,CHK_040,11,72,0,0,6.545454545454546,0.0,114,478,0,0.18314003751009472,12.11
TX_001506,STORE_05,CHK_047,9,96,0,0,10.666666666666666,0.0,95,469,0,0.1831514242668411,12.1
TX_004520,STORE_09,CHK_032,12,117,0,0,9.75,0.0,111,524,0,0.18318697917251775,12.1
TX_002010,STORE_08,CHK_005,12,90,0,0,7.5,0.0,84,509,0,0.18320314845419472,12.09
TX_003129,STORE_09,CHK_048,9,63,0,0,7.0,0.0,113,524,0,0.18325870498343755,12.08
TX_003394,STORE_04,CHK_042,3,98,0,0,32.666666666666664,0.0,95,478,0,0.18325773789226257,12.08
TX_004653,STORE_08,CHK_023,2,89,0,0,44.5,0.0,98,509,0,0.18326460810968287,12.08
TX_000647,STORE_02,CHK_010,14,126,0,0,9.0,0.0,90,490,0,0.18334748473582574,12.06
TX_000875,STORE_09,CHK_017,9,119,1,0,13.222222222222221,0.1111111111111111,107,524,0,0.18332754358562003,12.06
TX_001087,STORE_05,CHK_004,9,82,0,0,9.11111111111111,0.0,95,469,0,0.18335702167416446,12.05
TX_003017,STORE_05,CHK_023,6,88,0,0,14.666666666666666,0.0,98,469,0,0.18338832817801276,12.05
TX_002627,STORE_09,CHK_031,9,61,0,0,6.777777777777778,0.0,113,524,0,0.1833681332565233,12.05
TX_001111,STORE_07,CHK_006,16,58,0,0,3.625,0.0,102,492,0,0.1833928627500968,12.05
TX_004282,STORE_08,CHK_048,15,84,0,0,5.6,0.0,113,509,0,0.18341682275949062,12.04
TX_004981,STORE_07,CHK_009,4,119,1,0,29.75,0.25,98,492,0,0.18342505948252147,12.04
TX_000502,STORE_06,CHK_015,12,48,1,0,4.0,0.08333333333333333,104,489,0,0.1834057847002541,12.04
TX_004196,STORE_05,CHK_016,8,106,0,0,13.25,0.0,104,469,0,0.18342112187912585,12.04
TX_002565,STORE_06,CHK_029,5,116,1,0,23.2,0.2,90,489,0,0.18344798121198225,12.03
TX_002329,STORE_01,CHK_008,4,85,0,0,21.25,0.0,85,509,0,0.18346180291968917,12.03
TX_003463,STORE_06,CHK_048,13,78,1,0,6.0,0.07692307692307693,113,489,0,0.1834392279121566,12.03
TX_003208,STORE_05,CHK_039,7,70,0,0,10.0,0.0,103,469,0,0.18347703992626624,12.03
TX_000490,STORE_02,CHK_011,8,28,0,0,3.5,0.0,111,490,0,0.18347446672663847,12.03
TX_001177,STORE_04,CHK_026,7,142,0,0,20.285714285714285,0.0,103,478,0,0.183518758392202,12.02
TX_000294,STORE_03,CHK_007,5,108,0,0,21.6,0.0,95,535,0,0.1835169423843721,12.02
TX_000338,STORE_09,CHK_002,12,103,1,0,8.583333333333334,0.08333333333333333,105,524,0,0.18350542462179287,12.02
TX_000579,STORE_03,CHK_018,11,91,0,0,8.272727272727273,0.0,97,535,0,0.18360163340018998,12.0
TX_004491,STORE_03,CHK_041,10,75,0,0,7.5,0.0,105,535,0,0.18358041780200074,12.0
TX_004121,STORE_06,CHK_027,12,110,0,0,9.166666666666666,0.0,86,489,0,0.18361666813245853,11.99
TX_004377,STORE_03,CHK_049,7,76,0,0,10.857142857142858,0.0,91,535,0,0.18366171673531612,11.98
TX_001021,STORE_07,CHK_045,4,92,1,0,23.0,0.25,91,492,0,0.1836836174478314,11.98
TX_003756,STORE_02,CHK_029,12,43,0,0,3.5833333333333335,0.0,90,490,0,0.18372579513037463,11.97
TX_003681,STORE_06,CHK_035,7,142,0,0,20.285714285714285,0.0,114,489,0,0.18369807805615174,11.97
TX_003459,STORE_01,CHK_043,10,101,2,0,10.1,0.2,98,509,0,0.18370282559416484,11.97
TX_001220,STORE_04,CHK_028,7,127,1,0,18.142857142857142,0.14285714285714285,102,478,0,0.18371584742714347,11.97
TX_001709,STORE_04,CHK_004,8,54,1,0,6.75,0.125,95,478,0,0.1837313552080566,11.96
TX_003090,STORE_08,CHK_049,7,41,1,0,5.857142857142857,0.14285714285714285,91,509,0,0.1837323887717957,11.96
TX_003653,STORE_01,CHK_004,11,45,1,0,4.090909090909091,0.09090909090909091,95,509,0,0.18376416252802363,11.96
TX_001990,STORE_04,CHK_036,10,129,0,0,12.9,0.0,109,478,0,0.18379970333808265,11.95
TX_004552,STORE_08,CHK_027,9,115,1,0,12.777777777777779,0.1111111111111111,86,509,0,0.18377034954263338,11.95
TX_001914,STORE_06,CHK_013,12,138,0,0,11.5,0.0,110,489,0,0.1838353271297179,11.94
TX_000600,STORE_06,CHK_034,5,135,0,0,27.0,0.0,89,489,0,0.18387479828850872,11.93
TX_004073,STORE_06,CHK_023,15,94,1,0,6.266666666666667,0.06666666666666667,98,489,0,0.18385198634808203,11.93
TX_000573,STORE_09,CHK_038,4,82,0,0,20.5,0.0,92,524,0,0.1838981892199431,11.92
TX_000253,STORE_06,CHK_039,4,66,1,0,16.5,0.25,103,489,0,0.18390016541661952,11.92
TX_001019,STORE_04,CHK_050,4,125,0,0,31.25,0.0,102,478,0,0.18400892096795196,11.9
TX_000541,STORE_02,CHK_036,16,88,0,0,5.5,0.0,109,490,0,0.1840606850703258,11.88
TX_001881,STORE_07,CHK_013,13,42,0,0,3.230769230769231,0.0,110,492,0,0.18406629665179752,11.88
TX_003886,STORE_01,CHK_011,5,57,1,0,11.4,0.2,111,509,0,0.18408932252352722,11.88
TX_003652,STORE_09,CHK_045,12,115,0,0,9.583333333333334,0.0,91,524,0,0.1840915598483222,11.88
TX_000225,STORE_03,CHK_049,8,101,0,0,12.625,0.0,91,535,0,0.1841088849308125,11.87
TX_002739,STORE_10,CHK_001,12,78,0,0,6.5,0.0,116,505,0,0.1841460604642045,11.86
TX_003317,STORE_05,CHK_014,6,86,0,0,14.333333333333334,0.0,103,469,0,0.18415784314073308,11.86
TX_003904,STORE_02,CHK_007,4,28,0,0,7.0,0.0,95,490,0,0.18419133394401638,11.85
TX_000285,STORE_10,CHK_041,4,67,1,0,16.75,0.25,105,505,0,0.18420686044860118,11.85
